word,variant,kind,gated,passed,score,min_score,dtw_distance,normalized_distance,query_length,alignment_mode,capture_quality_status,capture_quality_reason,semantic_floor_source,semantic_floor_reason,rationale
花,severe_shuffle_diagnostic,diagnostic,False,True,11.118048512053429,,0.030827191461262813,0.26359204873041836,53,full_sequence_with_action_window_diagnostics,score_valid,score_valid,short_visible_core,query_not_short_core_capture,严重手部 landmark 顺序破坏，应表现为低分或语义失败。
跳,hand_noise_0.010_seed1,positive,True,True,72.81038924469712,70.0,0.07014140893242947,0.10638908335674643,19,semantic_action_window,score_valid,score_valid,action_window_net,used,小幅连续 hand landmark 坐标抖动，重算手形特征。
跳,hand_noise_0.010_seed2,positive,True,True,84.24416912757535,70.0,0.032318718101840685,0.04040772173829215,19,semantic_action_window,score_valid,score_valid,action_window_net,used,小幅连续 hand landmark 坐标抖动，重算手形特征。
跳,hand_noise_0.010_seed3,positive,True,True,85.66458005948677,70.0,0.029408166220796363,0.03655153674578074,19,semantic_action_window,score_valid,score_valid,action_window_net,used,小幅连续 hand landmark 坐标抖动，重算手形特征。
跳,hand_noise_0.010_seed4,positive,True,True,75.89308866853439,70.0,0.04187428749013412,0.06293586907274942,19,semantic_action_window,score_valid,score_valid,full_sequence_local_relation_segment,used,小幅连续 hand landmark 坐标抖动，重算手形特征。
跳,hand_noise_0.010_seed5,positive,True,True,86.07654487449636,70.0,0.028426159195521987,0.035393668413112825,19,semantic_action_window,score_valid,score_valid,action_window_net,used,小幅连续 hand landmark 坐标抖动，重算手形特征。
跳,hand_frame_dropout_0.03_seed1,positive,True,True,89.46257429833403,70.0,0.011046241408214126,0.022762874281070388,19,semantic_action_window,score_valid,score_valid,action_window_net,used,少量整帧手部检出不稳定，属于可容忍的网页采集噪声。
跳,hand_frame_dropout_0.03_seed2,positive,True,True,100.0,70.0,0.0,0.0,19,semantic_action_window,score_valid,score_valid,action_window_net,used,少量整帧手部检出不稳定，属于可容忍的网页采集噪声。
跳,hand_frame_dropout_0.03_seed3,positive,True,True,99.69884002407451,70.0,0.00010465102856918018,0.000548484427885392,19,semantic_action_window,score_valid,score_valid,action_window_net,used,少量整帧手部检出不稳定，属于可容忍的网页采集噪声。
跳,hand_frame_dropout_0.03_seed4,positive,True,True,100.0,70.0,0.0,0.0,19,semantic_action_window,score_valid,score_valid,action_window_net,used,少量整帧手部检出不稳定，属于可容忍的网页采集噪声。
跳,hand_frame_dropout_0.03_seed5,positive,True,True,99.72241941863196,70.0,4.290996878890804e-05,0.00048674336810511994,19,semantic_action_window,score_valid,score_valid,action_window_net,used,少量整帧手部检出不稳定，属于可容忍的网页采集噪声。
跳,hand_frame_dropout_0.03_seed6,positive,True,True,78.5453980517561,70.0,0.06331710854365442,0.14810262165282922,19,semantic_action_window,score_valid,score_valid,full_sequence_local_relation_segment,used,少量整帧手部检出不稳定，属于可容忍的网页采集噪声。
跳,hand_frame_dropout_0.03_seed7,positive,True,True,79.25080919327941,70.0,0.04531792326515183,0.05532675170916893,19,semantic_action_window,score_valid,score_valid,action_window_net,used,少量整帧手部检出不稳定，属于可容忍的网页采集噪声。
跳,hand_noise_0.015_diagnostic,diagnostic,False,True,82.26286162180273,,0.046091911956663206,0.05810438785886658,19,semantic_action_window,score_valid,score_valid,action_window_net,used,更强坐标抖动，作为边界诊断。
跳,hand_point_dropout_0.05_diagnostic,diagnostic,False,True,76.7577924889825,,0.06166483545688169,0.12511831573695897,19,semantic_action_window,score_valid,score_valid,full_sequence_local_relation_segment,used,逐点随机丢失会破坏手形/相位，作为诊断而非正向门。
跳,hand_frame_dropout_0.05_diagnostic,diagnostic,False,True,99.68371381979617,,0.00014426566645928913,0.0005880990657755011,19,semantic_action_window,score_valid,score_valid,action_window_net,used,更高整帧手部缺失率，作为重采边界诊断。
跳,severe_noise_0.060_diagnostic,diagnostic,False,True,71.51550489708735,,0.17151189080917015,0.28573153703135057,19,semantic_action_window,score_valid,score_valid,action_window_net,used,严重坐标抖动，作为不可接受噪声边界。
跳,severe_point_dropout_0.25_diagnostic,diagnostic,False,True,8.825454076815657,,0.27953664526538985,0.4119655241244462,19,semantic_action_window,semantic_mismatch,missing_relation_delta,action_window_net,missing_relation_delta,严重逐点随机丢失，作为重采/语义失败边界。
跳,severe_shuffle_diagnostic,diagnostic,False,True,76.32313719197869,,0.15330220867539543,0.30973257322787573,19,semantic_action_window,score_valid,score_valid,action_window_net,used,严重手部 landmark 顺序破坏，应表现为低分或语义失败。
