word,variant,kind,gated,passed,score,min_score,dtw_distance,normalized_distance,result_finite,vector_nonfinite,mask_nonfinite,zero_mask_values,pattern,active_frame_count,changed_values,skipped_values,total_records,fixture_json,capture_quality_status,capture_quality_reason,semantic_floor_source,semantic_floor_reason,exception,rationale
花,both_shoulders_z_negative_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,106,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/both_shoulders_z_negative_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段双肩 z 负向漂移时，应由 pose 拓扑或肩手流一致性拒绝。
花,all_pose_xy_shift_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,3498,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/all_pose_xy_shift_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段 pose 流与 hand 流发生 x/y 偏移时，应由 pose-hand wrist 一致性拒绝肩锚点。
花,all_pose_z_positive_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,1749,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/all_pose_z_positive_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段 pose 流与 hand 流发生正向 z 偏移时，应由序列级肩手 z 一致性拒绝肩锚点。
花,all_pose_z_negative_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,1749,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/all_pose_z_negative_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段 pose 流与 hand 流发生负向 z 偏移时，应由序列级肩手 z 一致性拒绝肩锚点。
花,all_pose_nonfinite_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,6909,full,53,5247,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/all_pose_nonfinite_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段 pose 非有限但手部完整时，手部主导词仍应可评分。
花,all_pose_zero_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,5247,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/all_pose_zero_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段 pose exact-zero 占位但手部完整时，不能使用零肩宽归一化。
花,pose_group_removed_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,6909,full,53,1749,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/pose_group_removed_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段 pose group 缺失但手部完整时，手部主导词仍应可评分。
跳,self_reloaded,positive,True,True,100.0,95.0,0.0,0.0,True,0,0,415,none,0,0,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/self_reloaded.json,score_valid,score_valid,action_window_net,used,,原始标准 JSON 重载后应保持近满分。
跳,left_shoulder_xy_outlier_sparse_interpolated,positive,True,True,76.22666569840433,75.0,0.04790398862572992,0.06562898739231667,True,0,0,415,sparse_every_7f,3,6,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/left_shoulder_xy_outlier_sparse_interpolated.json,score_valid,score_valid,action_window_net,used,,稀疏有限肩部 x/y 离群应由相邻可信肩锚点插值，不能制造归一化抖动。
跳,left_shoulder_z_outlier_sparse_interpolated,positive,True,True,76.22666569840433,75.0,0.04790398862572992,0.06562898739231667,True,0,0,415,sparse_every_7f,3,3,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/left_shoulder_z_outlier_sparse_interpolated.json,score_valid,score_valid,action_window_net,used,,稀疏有限肩部 z 离群应由相邻可信肩锚点插值。
跳,duplicate_shoulders_sparse_interpolated,positive,True,True,76.22666569840433,75.0,0.04790398862572992,0.06562898739231667,True,0,0,415,sparse_every_7f,3,9,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/duplicate_shoulders_sparse_interpolated.json,score_valid,score_valid,action_window_net,used,,稀疏肩点塌缩不能把 shoulder scale 压到近零。
跳,extreme_shoulder_span_sparse_interpolated,positive,True,True,76.22666569840433,75.0,0.04790398862572992,0.06562898739231667,True,0,0,415,sparse_every_7f,3,6,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/extreme_shoulder_span_sparse_interpolated.json,score_valid,score_valid,action_window_net,used,,稀疏异常肩宽不能缩放手部与双手关系特征。
跳,vertical_shoulder_shift_sparse_interpolated,positive,True,True,76.22666569840433,75.0,0.04790398862572992,0.06562898739231667,True,0,0,415,sparse_every_7f,3,6,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/vertical_shoulder_shift_sparse_interpolated.json,score_valid,score_valid,action_window_net,used,,稀疏肩部 +0.7 边界漂移应由可信相邻帧插值。
跳,left_shoulder_xy_outlier_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,38,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/left_shoulder_xy_outlier_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段肩部 x/y 离群时，应使用有效手部中心/掌尺度 fallback。
跳,left_shoulder_z_outlier_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,19,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/left_shoulder_z_outlier_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段肩部 z 离群时，应使用有效手部中心/掌尺度 fallback。
跳,duplicate_shoulders_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,57,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/duplicate_shoulders_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段肩点塌缩时，应拒绝近零 shoulder scale 并使用手部 fallback。
跳,extreme_shoulder_span_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,38,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/extreme_shoulder_span_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段异常肩宽时，应拒绝离群 shoulder scale 并使用手部 fallback。
跳,vertical_shoulder_shift_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,38,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/vertical_shoulder_shift_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段肩部 +0.7 边界漂移时，应由 pose 拓扑一致性拒绝并使用手部 fallback。
跳,both_shoulders_z_positive_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,38,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/both_shoulders_z_positive_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段双肩 z 正向漂移时，应由 pose 拓扑或肩手流一致性拒绝。
跳,both_shoulders_z_negative_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,38,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/both_shoulders_z_negative_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段双肩 z 负向漂移时，应由 pose 拓扑或肩手流一致性拒绝。
跳,all_pose_xy_shift_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,1254,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/all_pose_xy_shift_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段 pose 流与 hand 流发生 x/y 偏移时，应由 pose-hand wrist 一致性拒绝肩锚点。
跳,all_pose_z_positive_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,627,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/all_pose_z_positive_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段 pose 流与 hand 流发生正向 z 偏移时，应由序列级肩手 z 一致性拒绝肩锚点。
跳,all_pose_z_negative_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,627,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/all_pose_z_negative_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段 pose 流与 hand 流发生负向 z 偏移时，应由序列级肩手 z 一致性拒绝肩锚点。
跳,all_pose_nonfinite_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,928,full,19,1881,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/all_pose_nonfinite_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段 pose 非有限但手部完整时，手部主导词仍应可评分。
跳,all_pose_zero_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,415,full,19,1881,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/all_pose_zero_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段 pose exact-zero 占位但手部完整时，不能使用零肩宽归一化。
跳,pose_group_removed_full_hand_fallback,positive,True,True,78.9347924729462,70.0,0.08840728744165972,0.1945535445601319,True,0,0,928,full,19,627,0,19,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/跳/pose_group_removed_full_hand_fallback.json,score_valid,score_valid,full_sequence_local_relation_segment,used,,整段 pose group 缺失但手部完整时，手部主导词仍应可评分。
