word,variant,kind,gated,passed,score,min_score,dtw_distance,normalized_distance,query_length,alignment_mode,capture_quality_status,capture_quality_reason,semantic_floor_source,semantic_floor_reason,rationale
跳,both_hands_rotate_pos10deg,positive,True,True,92.3295654981051,70.0,0.019011609099317366,0.020197552508503226,19,semantic_action_window,score_valid,score_valid,action_window_net,used,双手局部顺时针约 10 度，手语语义顺序和角色保持。
跳,both_hands_rotate_neg20deg,positive,True,True,84.40906235517706,70.0,0.04048040757731938,0.04293246862660577,19,semantic_action_window,score_valid,score_valid,action_window_net,used,双手局部逆时针约 20 度，模拟较明显但仍自然的手腕角度差异。
跳,both_hands_rotate_pos20deg,positive,True,True,85.3424647531549,70.0,0.03777668501612142,0.04011984689561238,19,semantic_action_window,score_valid,score_valid,action_window_net,used,双手局部顺时针约 20 度，模拟较明显但仍自然的手腕角度差异。
跳,right_hand_rotate_neg15deg,positive,True,True,93.68783034329482,70.0,0.015248517002024179,0.016402107608313527,19,semantic_action_window,score_valid,score_valid,action_window_net,used,右手核心手腕角度轻微偏差。
跳,right_hand_rotate_pos15deg,positive,True,True,94.16852083319061,70.0,0.014156013687179506,0.015151237423354226,19,semantic_action_window,score_valid,score_valid,action_window_net,used,右手核心手腕角度轻微反向偏差。
跳,left_hand_rotate_neg15deg,positive,True,True,93.89245710669168,70.0,0.015298319139782796,0.01604928274460507,19,semantic_action_window,score_valid,score_valid,action_window_net,used,左手局部角度轻微偏差。
跳,left_hand_rotate_pos15deg,positive,True,True,93.97896746597516,70.0,0.015077971846387282,0.015815870304388684,19,semantic_action_window,score_valid,score_valid,action_window_net,used,左手局部角度轻微反向偏差。
跳,both_hands_rotate_neg45deg_diagnostic,diagnostic,False,True,81.85903550855816,,0.09152446607600632,0.10989767958089423,19,semantic_action_window,score_valid,score_valid,action_window_net,used,双手极端局部旋转，只记录诊断边界。
跳,both_hands_rotate_pos45deg_diagnostic,diagnostic,False,True,81.14884161391808,,0.08390909385288794,0.09593660968793533,19,semantic_action_window,score_valid,score_valid,action_window_net,used,双手极端反向局部旋转，只记录诊断边界。
跳,right_hand_rotate_neg30deg_diagnostic,diagnostic,False,True,87.13486313161782,,0.03168618385258889,0.03446085522053227,19,semantic_action_window,score_valid,score_valid,action_window_net,used,右手较强局部旋转，只记录诊断边界。
跳,right_hand_rotate_pos30deg_diagnostic,diagnostic,False,True,89.03200439817809,,0.027809844337229744,0.029448874758641833,19,semantic_action_window,score_valid,score_valid,action_window_net,used,右手较强反向局部旋转，只记录诊断边界。
